id,leto,ime,sorta,drzava,velikost,znizana_cena,cena,ocena,ocenjevalec
118107,2018,Comartin Adelaide's Rose,Grenache / Garnacha,United States,750,24.99,28.0,90,Wine Enthusiast
118417,2017,Tenuta Di Trecciano I Daniello,Blend,Italy,750,29.99,35.0,92,Wine Spectator
118169,2019,Bouchard Pn Heritage Du Conseiller Rose,Pinot Noir,France,750,9.99,12.99,,
116151,2016,Falesco Vitiano,Blend,Italy,750,9.34,12.99,89,Wine Advocate - Wine Advocate
120107,2018,Domaine Moutard Diligent Bourgogne Rouge,Pinot Noir,France,750,15.98,22.99,,
71336,,Caposaldo Prosecco Brut,Glera,Italy,750,10.99,15.99,88,John Gilman - View from the Cellar
118353,2017,D'arenberg Footbolt Shiraz,Syrah / Shiraz,Australia,750,12.75,19.98,93,James Suckling - Jamessuckling.com
117075,2019,Little Penguin Chardonnay,Chardonnay,Australia,750,5.67,10.99,,
117564,2015,Henri Clerc Saint Romain Blanc,Chardonnay,France,750,34.99,41.99,,
114103,2018,Montalegre Classico Branco,Blend,Portugal,750,8.99,14.99,,
115992,2017,Olivier Merlin Bourgogne Rouge,Pinot Noir,France,750,24.99,29.99,,
119813,2017,Domaine De L'arlot Nuits St. Georges 1er Cru 'cuvee Hors Ligne',Pinot Noir,France,750,89.98,114.99,,
120103,2019,Das Trocken Riesling,Riesling,Germany,750,14.99,20.99,,
116845,2016,Twenty Rows Chardonnay,Chardonnay,United States,750,17.87,21.99,,
117844,2017,Vignamaggio Chianti Classico Terre Di Prenzano,Sangiovese,Italy,750,12.09,15.99,,
118354,2017,Hugel Gewurztraminer,Gewurztraminer,France,750,17.59,30.99,,
115770,2014,Stephane Montez Cote Rotie Fortis,Syrah / Shiraz,France,750,69.99,80.0,92,Josh Raynolds - Vinous Media
114497,,En Fuego Cava Brut (U),Blend,Spain,750,11.99,13.99,,
119161,2019,Stefan Meyer Silvaner Liter,Sylvaner,Germany,1,14.99,16.99,,
119263,2016,Bohigas Brut Gran Reserva Cava,Blend,Spain,750,24.99,30.0,,
119208,2014,Joseph Roty Gevrey Chambertin Champs Chenys,Pinot Noir,France,750,69.99,89.99,,
118347,2019,Amble & Chase Provence Rose In A Can,Blend,France,250,4.99,7.99,,
120040,2019,Fritz Haag Riesling,Riesling,Germany,750,19.99,25.99,92,Stephan Reinhardt - Robert Parker&#39;s Wine Advocate
119280,2018,Chateau Briot,Blend,France,750,10.95,14.98,,
117643,,Bartenura Malvasia,Malvasia,Italy,750,11.99,14.99,,
118285,2018,Clement Et Florian Berthier Sancerre Vielles Vignes Sur Silex,Sauvignon Blanc,France,750,24.99,35.0,,
112689,2017,Azienda Agricola Broccardo Barbera D'alba La Martina,Barbera,Italy,750,23.99,29.99,,
117837,2018,Poggio Anima Asmodeus Nero D'avola,Nero D'avola,Italy,750,11.99,19.99,,
118620,2019,Cristom Vineyards Rose Of Pinot Noir Estate Eola Amity Hills,Pinot Noir,United States,750,22.99,29.99,,
114435,2017,Flechas De Los Andes Gran Malbec (U)P,Malbec,Argentina,750,25.99,34.99,92,Stephen Tanzer - Vinous Media
111155,,Equipo Navazos La Bota De Viejo Cream #38,Pedro Ximenez,Spain,375,118.99,149.98,94,Luis Gutierrez - Robert Parker&#39;s Wine Advocate
118759,2016,Confidences De Prieure Lichine Margaux,Blend,France,750,30.99,40.99,91,James Suckling - Jamessuckling.com
114333,2016,Domaine Vincent Ravaut Ladoix Lbasses Mourottes Rouge 1er Cru,Pinot Noir,France,750,45.99,60.0,,
106618,2017,Moraitis Cyclades White Sillogi,Blend,Greece,750,15.98,19.99,,
114306,2016,Chateau Clerc Milon,Blend,France,750,89.99,99.99,96,James Suckling - Jamessuckling.com
117597,2012,Bereche 1er Cru Le Cran,Blend,France,750,124.99,162.99,95,William Kelley - Robert Parker&#39;s Wine Advocate
119537,2015,Roucas Toumba Vacqueyras Les Restanques De Cabassole,Blend,France,750,32.99,39.0,94,Jeb Dunnuck - jebdunnuck.com
119564,2018,Clos Pichot Bordeaux,Blend,France,750,8.98,11.0,,
118698,2017,Carol Shelton Wild Thing Zinfandel,Blend,United States,750,15.01,22.0,90,Wine Enthusiast
116073,2018,Psagot Sinai (U)P,Blend,Israel,750,17.99,22.99,,
114672,2018,Il Poggio Di Gavi Gavi Di Gavi,Cortese,Italy,750,14.99,22.99,,
118268,2018,Illahe Bon Sauvage Willamette Pinot Noir,Pinot Noir,United States,750,29.99,35.99,,
104522,,Lolea Sparkling White Sangria No 2,Moscatel,Spain,750,12.49,17.99,,
108466,,Domaine De La Dentelle Bugey Cerdon Rose Sparkling,Blend,France,750,21.99,28.99,,
116598,2017,Hearst Bunkhouse Cabernet,Blend,United States,750,21.97,34.99,92,Antonio Galloni - Vinous
119678,2018,Dalton Estate Cabernet Sauvignon (U),Cabernet Sauvignon,Israel,750,18.99,24.99,,
114887,2017,Domaine Raymond Usseglio Chateauneuf Du Pape Cuvee Girard,Blend,France,750,49.99,51.0,94,Joe Czerwinski - Robert Parker&#39;s Wine Advocate
111375,2017,Kumeu River Village Chardonnay,Chardonnay,New Zealand,750,17.48,21.99,90,James Suckling - Jamessuckling.com
118837,2018,Morey Coffinet Bourgogne Rouge,Pinot Noir,France,750,29.99,39.99,,
119015,2015,Dominio Del Aguila Albillo Vinas Viejas Blanco,Albillo,Spain,750,68.99,78.99,96,Luis Gutierrez - Robert Parker&#39;s Wine Advocate
117651,,Hagafen Syrah (U),Syrah / Shiraz,United States,750,26.99,29.99,,
119710,2019,Block Nine Caiden's Vineyard Pinot Noir,Pinot Noir,United States,750,10.39,14.99,,
110252,2014,Chateau Lalande St Julien,Blend,France,750,34.99,49.99,92,Wine Enthusiast
115272,2018,Marani Mtsvane,Mtsvane,Georgia,750,10.99,13.99,,
114167,2017,Graci Etna Rosso,Nerello Mascalese,Italy,750,19.99,28.99,,
119939,2019,Domaine Saint Cyr Beaujolais 'la Galoche',Gamay,France,750,19.99,30.0,,
117933,2018,Claude Riffault Sancerre Les Chasseignes,Sauvignon Blanc,France,750,27.97,35.0,,
114147,2018,Far Niente Chardonnay,Chardonnay,United States,750,50.0,74.99,,
118062,2016,Oddero Barolo Villero,Nebbiolo,Italy,750,82.99,94.99,94,Antonio Galloni - Vinous
80552,2011,Bryant Family Bettina Proprietary Red,Blend,United States,750,500.01,799.99,92,Antonio Galloni - Vinous
112483,2017,Marcoux Chateauneuf Du Pape Vieilles Vignes,Grenache / Garnacha,France,750,149.99,194.99,97,Jeb Dunnuck - jebdunnuck.com
118321,2009,Antonio Bernardino Paulo Da Silva Chitas Reserva Tinto Colares,Ramisco,Portugal,750,49.99,65.99,,
114500,2017,Hayotzer Virtuoso Chardonnay (U),Chardonnay,Israel,750,19.99,23.99,,
112896,2017,Kracher Cuvee Beerenauslese,Blend,Austria,375,34.98,42.99,94,James Suckling - Jamessuckling.com
114251,2018,I Capitani Greco Di Tufo,Greco,Italy,750,19.98,24.99,,
118124,2019,Sulauze Super Modeste Petillant Naturel,Blend,France,750,23.99,30.0,,
111048,2016,Chat Quinault L'enclos,Blend,France,750,49.99,59.99,93,Lisa Perrotti-Brown - Robert Parker&#39;s Wine Advocate
99706,,Gran Gesta Brut Rose Cava Reserva,Trepat,Spain,750,14.99,26.99,,
115662,2017,Psagot Edom Red Blend Judean Hills,Blend,Israel,750,30.99,39.99,,
118612,2019,Ben Haines Pinot Noir Yarra Valley,Pinot Noir,Australia,750,18.99,25.0,93,Gary Walsh - The Wine Front
120201,2017,Maison Passot Les Rampaux Chiroubles,Gamay,France,750,19.99,25.0,,
17490,,Moet & Chandon Imperial (Formerly Known As White Star),Blend,France,750,43.09,64.99,87,Cellar Tracker
115174,2018,Shannon Ridge High Elevation Chardonnay,Chardonnay,United States,750,10.99,12.99,,
119275,2015,Lisini Brunello Di Montalcino,Sangiovese,Italy,750,49.98,85.0,94,Wine Spectator
116998,2018,Frank Family Pinot Noir,Pinot Noir,United States,750,29.99,37.99,,
120205,,Keush Vayots Dzor Brut,Khatouni,Armenia,750,24.99,35.0,,
113722,2017,Domaines Schlumberger Pinot Blanc Les Princes Abbes,Pinot Bianco / Pinot Blanc,France,750,11.98,18.99,,
118161,2019,Hermann J. Weimer Dry Rose,Pinot Noir,United States,750,14.99,19.49,,
119317,2017,Piaugier Gigondas,Blend,France,750,27.99,35.99,92,Joe Czerwinski - Robert Parker&#39;s Wine Advocate
117774,2016,Domaine Katsaros Valos Xinomavro,Xinomavro,Greece,750,20.75,29.99,,
116050,2017,Far Niente Oakville Cabernet Sauvignon,Cabernet Sauvignon,United States,750,145.9,191.99,92,Lisa Perrotti-Brown - Robert Parker&#39;s Wine Advocate
113452,,Sutter Home Fre Cabernet Sauvignon,Cabernet Sauvignon,United States,750,6.99,8.99,,
112458,2014,Camigliano Brunello Montalcino,Sangiovese,Italy,750,32.98,41.99,91,James Suckling - Jamessuckling.com
114645,2017,Shannon Ridge Wrangler Red Blend,Blend,United States,750,10.99,12.99,,
113203,2016,Chase Family Cellars Barberis Petite Sirah,Petite Sirah,United States,750,74.99,89.99,94,Lisa Perrotti-Brown - Robert Parker&#39;s Wine Advocate
114945,2016,Eyrie Vineyards Pinot Meunier,Pinot Meunier,United States,750,59.98,69.99,97,Decanter
119267,2015,Domaine Brun Avril Chateauneuf Du Pape,Blend,France,750,44.95,59.99,93,Josh Raynolds - Vinous Media
118673,2018,Casa Silva Los Lingues Cabernet Sauvignon,Cabernet Sauvignon,Chile,750,17.99,20.0,,
119270,2014,Domaine Jaulin Plaisantin Chinon L'enfer,Cabernet Franc,France,750,24.99,30.0,,
115207,2018,Coelheiros Branco (Arinto/Antao Vaz),Blend,Portugal,750,14.98,20.0,89,Mark Squires - Robert Parker&#39;s Wine Advocate
119680,2019,Lanzur Chardonnay (U),Chardonnay,Chile,750,6.99,8.99,,
110768,2017,Matanzas Creek Sonoma Chardonnay,Chardonnay,United States,750,25.0,37.99,,
113608,2018,Bodegas Valdelosfrailes Rosado,Tempranillo / Tinto Fino / Tinta Roriz,Spain,750,10.98,15.99,,
112548,2017,Horst Sauer Silvaner Trocken,Sylvaner,Germany,750,17.99,19.99,,
118261,2018,Antonin Rodet Bourgogne Pinot Noir,Pinot Noir,France,750,17.98,25.0,,
118154,2019,Brundlmayer Zweigelt Rose,Zweigelt,Austria,750,19.99,25.99,,
116186,2017,Emmolo Merlot,Merlot,United States,750,49.99,79.99,,
118774,2017,Lingua Franca Mimi's Mind Pinot Noir Eola Amity Hills,Pinot Noir,United States,750,84.99,99.99,93,Wine Enthusiast
118740,2015,Chateau Grandchemin Monplaisir,Blend,France,750,19.99,25.99,92,Tastings.com (Beverage Testing Institute)
104004,1978,Kopke Colheita Port 1978,Port Varieties,Portugal,750,99.99,119.99,94,Mark Squires - Robert Parker&#39;s Wine Advocate
112684,2017,Lis Neris Pinot Grigio,Pinot Gris / Pinot Grigio,Italy,750,21.9,29.99,,
107530,,Viamora Prosecco,Glera,Italy,750,10.99,13.99,,
114909,2018,Marani Alazani Valley,Blend,Georgia,750,10.99,14.99,,
117470,2017,Orin Swift Papillon,Cabernet Sauvignon,United States,750,69.01,103.99,91,James Suckling - Jamessuckling.com
118217,2017,Scattered Peaks Napa Cabernet Sauvignon,Cabernet Sauvignon,United States,750,27.89,39.99,91,Wine Enthusiast
117669,2018,Barrel Head Cellars The Trip Cabernet Sauvignon,Cabernet Sauvignon,United States,750,11.95,13.0,,
100596,2016,Vina Sobreira Albarino Rias Baixas,Albarino/Alvarinho,Spain,750,11.99,15.99,,
20855,,Niepoort 10 Year Tawny Port,Port Varieties,Portugal,750,34.99,49.99,91,Wine Spectator
110248,2016,Hagafen Chardonnay (U),Chardonnay,United States,750,25.99,29.99,,
114374,2013,Hafner Anakin Red,Blend,Austria,750,46.99,67.99,,
114763,2016,Shafer Relentless,Blend,United States,750,89.99,134.99,,
119189,2019,La Vieille Ferme Cotes Du Ventoux Rouge,Blend,France,750,7.99,9.99,,
118371,2019,Bodegas Valdelosfrailes Rosado,Tempranillo / Tinto Fino / Tinta Roriz,Spain,750,10.98,15.99,,
114679,2014,Tenuta Rapitala Nuhar Pinot Nero / Nero D'avola,Blend,Italy,750,16.99,21.99,,
119753,2018,Wagner Reisling Ice Wine,Riesling,United States,375,19.95,23.99,,
119887,2015,Fattoria Dei Barbi Brunello Di Montalcino,Sangiovese,Italy,750,49.99,64.99,96,James Suckling - Jamessuckling.com
118299,2019,Gobelsburger Gruner Veltliner Schlosskellerei,Gruner Veltliner,Austria,750,12.99,19.99,91,Wine Enthusiast
114624,2017,Borsao Tres Picos,Grenache / Garnacha,Spain,750,12.49,15.99,92,James Suckling - Jamessuckling.com
119007,2015,Schiavenza Barolo Prapo,Nebbiolo,Italy,750,59.99,69.99,94,Monica Larner - Robert Parker&#39;s Wine Advocate
119797,2019,Golden Winery Monterey Chardonnay,Chardonnay,United States,750,13.99,16.99,,
116324,1989,Cauhape Jurancon,Blend,France,750,49.99,99.99,,
93838,,Bailly Lapierre Cremant De Bourgogne Reserve Brut Half Bottle,Blend,France,375,9.99,12.99,91,Wine Enthusiast
118149,2019,Domaine La Bastide Blanche Bandol Rose,Blend,France,750,21.99,28.59,,
115149,2018,Georg Gustav Huff Muller Thurgau,Muller Thurgau,Germany,1,11.99,19.99,,
120131,2018,Austerity Chardonnay,Chardonnay,United States,750,11.95,15.99,,
16213,,Leacocks Rainwater Madeira,Tinta Negra Mole,Portugal,750,11.05,14.98,90,Wine Spectator
119011,2015,Chateau De La Riviere Fronsac,Blend,France,750,39.99,45.0,93,Wine Enthusiast
116755,2019,Los Riscos Sauvignon Blanc Reserve Special,Sauvignon Blanc,Chile,750,9.99,11.99,,
117443,2016,Chateau Mont Redon Chateauneuf Du Pape,Blend,France,375,23.19,29.99,95,Wine Enthusiast
116509,2018,Marc Deschamps Pouilly Fume Les Champs De Cri,Sauvignon Blanc,France,750,24.99,34.0,,
87336,,Hakutsuru Umeshu Plum Wine,Blend,Japan,750,10.97,15.99,,
113470,,Da Mar Prosecco,Blend,Italy,750,13.99,15.99,,
99594,,Dhondt Grellet 'les Terres Fines' 1er Cru Blanc De Blancs,Chardonnay,France,750,49.98,54.99,93,Antonio Galloni - Vinous
115464,2017,Domaine Thibert Macon Verze,Chardonnay,France,750,20.98,28.0,,
118770,2018,Chateau Puyanche Francs Cotes De Bordeaux Blanc,Blend,France,750,14.99,19.99,90,Wine Enthusiast
115325,2018,Montecappone Verdicchio Dei Castelli Di Jesi Classico,Verdicchio,Italy,750,14.99,18.99,,
113605,2018,Daniel Crochet Sancerre Rose,Pinot Noir,France,750,21.98,29.99,,
113688,2018,Adega Mae Viosinho,Viosinho,Portugal,750,13.98,17.99,,
117895,2018,Ancient Peaks Sauvignon Blanc,Sauvignon Blanc,United States,750,10.98,14.99,,
114069,2017,Annabella Pinot Noir,Pinot Noir,United States,750,13.77,20.99,,
118835,2018,Domaine Yvon Clerget Bourgogne Rouge,Pinot Noir,France,750,34.99,39.99,,
118868,2014,Paul Jaboulet Hermitage Blanc Le Chevalier De Sterimberg,Blend,France,750,69.99,99.99,94,James Suckling - Jamessuckling.com
119336,2016,Bruna Grimaldi Barolo Bricco Ambrogio,Nebbiolo,Italy,750,39.99,80.0,93,Monica Larner - Robert Parker&#39;s Wine Advocate
118708,2017,Farm To Table Cabernet Sauvignon,Cabernet Sauvignon,Australia,750,14.99,19.0,,
119362,2018,Lava Cap El Dorado Chardonnay,Chardonnay,United States,750,19.89,28.0,92,Wine Enthusiast
110513,2016,Redwood Cabernet Sauvignon,Cabernet Sauvignon,United States,750,6.99,9.99,,
116777,2018,Chateau Roc De Levraut Bordeaux Superieur,Blend,France,750,8.98,11.99,,
117436,2019,Antxiola Getariako Txakolina,Blend,Spain,750,13.98,18.99,,
120168,2017,Moric Hausmarke Rot,Blend,Austria,750,22.99,29.99,91,Wine Spectator
115316,2016,Tornatore Etna Rosso Pietrarizzo,Nerello Mascalese,Italy,750,26.97,49.99,93,Wine Enthusiast
116523,2017,Pike Road Pinot Noir,Pinot Noir,United States,750,16.89,21.99,90,Wine Enthusiast
118741,2016,Chateau Bire,Blend,France,750,10.99,14.99,90,James Suckling - Jamessuckling.com
107732,2017,Domaine Tournon Mathilda Shiraz,Syrah / Shiraz,Australia,750,10.95,14.99,,
107639,2017,Claude Riffault Sancerre Rose 'la Noue',Pinot Noir,France,750,22.99,29.99,,
120118,2018,Casal De Ventozela Rodrigo,Blend,Portugal,750,15.0,21.99,,
120210,2017,Gerard Seguin Gevrey Chambertin La Justice,Pinot Noir,France,750,45.99,55.0,,
118633,2019,Lunae Rosato Mea Rosa,Vermentino,Italy,750,19.99,25.0,92,Eric Guido - Vinous Media
118758,2015,Chateau La Gurgue Margaux,Blend,France,750,34.99,45.99,94,James Suckling - Jamessuckling.com
120183,2016,Eugenio Bocchino Langhe Nebbiolo Roccabella,Nebbiolo,Italy,750,24.99,29.99,,
117865,2018,Domaine Denis Carre Hautes Cotes De Beaune Blanc,Chardonnay,France,750,27.99,35.99,,
120331,2017,Domaine Du Colombier Cuvee Cielles Vignes Chinon,Cabernet Franc,France,750,18.99,34.99,,
120388,2016,La Gerla Birba,Sangiovese,Italy,750,29.95,39.99,,
116165,2018,Grochau Cellars Commuter Cuvee Pinot Noir,Pinot Noir,United States,750,17.98,19.99,,
118651,2018,Domaine Henri Et Didier Delarange Hautes Cotes De Beaune Blanc,Chardonnay,France,750,18.99,24.0,,
116555,2017,J. Vineyards Pinot Noir Multi Ava,Pinot Noir,United States,375,10.98,14.99,,
109166,,Ruffino Prosecco,Prosecco,Italy,187,3.49,5.99,86,Wine Enthusiast
117253,2017,The Prisoner Derange Napa Red,Blend,United States,750,69.99,99.99,,
119541,2018,Eidos De Padrinan Albarino,Albarino/Alvarinho,Spain,750,22.88,29.0,91,Wine Enthusiast
117746,2016,Paul Hobbs Winery Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,United States,750,99.99,126.99,91,Wine Spectator
118117,2018,Duckhorn Decoy Red,Blend,United States,750,14.03,21.99,,
118223,2017,Weinbach Pinot Gris Altenbourg,Pinot Gris / Pinot Grigio,France,750,47.96,59.99,,
112546,,Francois Seconde Grand Cru Champagne,Blend,France,750,49.99,59.99,91,Josh Raynolds - Vinous Media
117187,2017,Jean Marc Pillot Vergers Chassagne Montrachet 1er Cru,Chardonnay,France,750,89.99,109.99,93,Stephen Tanzer - Vinous Media
119955,2019,See Saw Pinot Noir,Pinot Noir,Australia,750,16.99,20.0,,
119919,2019,Jean Claude Lapalu Beaujolais Villages Vieilles Vignes,Gamay,France,750,17.99,22.99,,
76805,,Roscato Rosso Dolce,Blend,Italy,750,9.0,13.99,,
118427,2015,Elyse York Creek Petite Sirah,Blend,United States,750,39.99,45.0,91,Wine Enthusiast
120045,2019,Louis Jadot Macon Villages,Chardonnay,France,750,11.09,15.99,,
119037,2016,Cavallotto Barolo Bricco Boschis,Nebbiolo,Italy,750,65.99,99.99,98,Monica Larner - Robert Parker&#39;s Wine Advocate
119529,2018,Hijos De Juan Gil Silver Monastrell,Mourvedre / Mataro / Monastrell / Garrut,Spain,750,10.98,17.98,,
117986,2014,Hertelendy Cabernet Sauvignon,Blend,United States,750,124.99,150.0,96,Robert Parker - Robert Parker&#39;s Wine Advocate
116007,2018,La Crema Chardonnay,Chardonnay,United States,750,17.0,25.99,,
50300,,Pol Roger Brut,Blend,France,750,36.67,59.99,92,William Kelley - Robert Parker&#39;s Wine Advocate
118287,2013,William Hill Bench Blend Proprietary Red Napa Valley,Blend,United States,750,29.99,45.0,90,Robert Parker - Robert Parker&#39;s Wine Advocate
118799,2016,Chateau De L'aubrade Bordeaux Superieur,Blend,France,750,15.99,31.99,91,Wine Enthusiast
114805,2014,Banfi Brunello Di Montalcino,Sangiovese,Italy,750,59.98,89.99,92,James Suckling - Jamessuckling.com
4260,,Segura Viudas Cava Brut,Blend,Spain,750,9.09,11.99,91,Tastings.com (Beverage Testing Institute)
119063,2018,Duckhorn Decoy Cabernet,Blend,United States,750,14.03,22.99,,
117368,2013,Carobbio Leone,Sangiovese,Italy,750,49.99,98.0,95,Decanter
116494,2018,Folk Tree Pinot Noir Village Series,Pinot Noir,United States,750,11.98,14.99,,
119422,2018,Chateau Rauzan Segla,Blend,France,750,144.99,179.99,97,Antonio Galloni - Vinous
115011,2016,"Domaine De L'echevin Cotes Du Rhone Villages St. Maurice ""Guillaume De Rouville""",Blend,France,750,26.99,30.0,93,Joe Czerwinski - Robert Parker&#39;s Wine Advocate
117659,2016,Marques De Caceres Red,Blend,Spain,750,11.99,15.99,91,James Suckling - Jamessuckling.com
116919,2014,Gard Riesling Ice Wine,Riesling,United States,375,39.99,60.0,92,Wine Enthusiast
113117,2017,Conundrum Sparkling Rose,Blend,United States,750,22.99,34.99,,
117129,2013,Sojourn Campbell Ranch Pinot Noir,Pinot Noir,United States,750,49.99,59.99,90,Wine Spectator
117108,2016,Marziano Abbona Barolo,Nebbiolo,Italy,750,25.97,40.0,93,James Suckling - Jamessuckling.com
118225,2017,Domaine Weinbach Riesling Cuvee Theo,Riesling,France,750,32.96,41.99,,
117650,,Goose Bay Sauvignon Blanc Marlborough,Sauvignon Blanc,New Zealand,750,15.99,22.99,,
113997,2015,Marion Teroldego,Teroldego,Italy,750,39.99,55.0,,
119781,2018,Daniel & Julien Barraud Macon Vergisson La Roche,Chardonnay,France,750,23.94,29.99,90,William Kelley - Robert Parker&#39;s Wine Advocate
105482,2016,Vignamaggio Il Morino,Blend,Italy,750,10.98,15.99,91,James Suckling - Jamessuckling.com
73345,,Esporao Quinta Dos Murcas 10 Year Tawny,Port Varieties,Portugal,750,29.98,40.98,,
114378,2015,Leeuwin Prelude Cabernet Sauvignon,Blend,Australia,750,26.99,31.99,93,James Suckling - Jamessuckling.com
120072,2017,Protos 27 Cosecha,Tempranillo / Tinto Fino / Tinta Roriz,Spain,750,28.2,35.0,,
119068,2017,Tarima Hill Monastrell Old Vines,Mourvedre / Mataro / Monastrell / Garrut,Spain,750,12.9,16.99,,
118726,2019,The Loop Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,12.99,16.0,,
118749,2015,Chateau La Croix De Roche Bordeaux Superieur,Blend,France,750,18.99,24.99,90,James Suckling - Jamessuckling.com
118579,2018,Bernard Moreau Chassagne Montrachet 1er Cru Maltroie,Chardonnay,France,750,138.99,169.99,91,William Kelley - Robert Parker&#39;s Wine Advocate
119802,2019,Psagot Sinai (U)P,Blend,Israel,750,17.99,22.99,,
111095,2017,Shooting Star Sauvignon Blanc,Sauvignon Blanc,United States,375,8.29,10.99,,
114129,2017,Janasse Chaupin Chateauneuf Du Pape Magnum,Grenache / Garnacha,France,1,159.99,203.99,97,Jeb Dunnuck - jebdunnuck.com
115701,2016,Psagot Peak Red Blend,Blend,Israel,750,40.99,45.99,,
117616,2017,Felsina Chianti Classico,Sangiovese,Italy,375,13.99,18.99,95,James Suckling - Jamessuckling.com
115949,2018,Mark West Pinot Noir,Pinot Noir,United States,750,9.4,14.99,,
116307,,Schlumberger Brut Sekt,Blend,Austria,750,21.99,24.99,,
119235,2019,Lurra Garnacha Navarra,Grenache / Garnacha,Spain,750,7.95,10.0,,
117924,2019,Terres Blondes Gamay,Gamay,France,750,9.96,13.0,,
117989,2015,David Arthur Meritaggio Red,Blend,United States,750,49.99,55.0,92,James Suckling - Jamessuckling.com
115389,2017,Valduero Finca Azaya,Tempranillo / Tinto Fino / Tinta Roriz,Spain,750,24.99,49.99,97,Decanter
118467,2017,Dion Chehalem Mountains Pinot Noir,Pinot Noir,United States,750,24.99,30.0,91,Wine Enthusiast
116564,2018,Simi Chardonnay,Chardonnay,United States,750,13.09,20.99,,
119821,2017,Carving Board Reserve Cabernet Sauvignon,Cabernet Sauvignon,United States,750,19.99,30.0,90,International Wine Report
114867,2015,Bel Ormeau Cotes De Bordeaux,Blend,France,750,15.99,20.0,90,Wine Enthusiast
116683,2017,Bold Wine Co. Santa Lucia Highlands Pinot Noir,Pinot Noir,United States,750,19.99,30.0,92,Wine Enthusiast
114784,2019,Cloudy Bay Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,25.49,38.99,93,Wine Spectator
117911,2014,Porterhouse Napa Cabernet Aiko Vineyard,Cabernet Sauvignon,United States,750,59.99,85.0,92,Tastings.com (Beverage Testing Institute)
118828,2017,Forgeron Blacksmith Rouge,Blend,United States,750,25.0,25.0,90,Wine Spectator
119687,2019,Alamos Malbec,Malbec,Argentina,750,9.01,13.99,,
116385,2019,Matua Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,9.09,13.99,,
114389,2018,Grevepesa Rosso Toscana,Sangiovese,Italy,750,15.99,20.0,90,International Wine Report
117803,2019,Nobilo Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,10.1,14.99,,
12301,,Bartenura Moscato,Muscat,Italy,750,11.99,15.99,,
119933,2018,Famille Paquet Saint Veran,Chardonnay,France,750,24.99,48.0,90,Wine Enthusiast
120114,2020,Ocd  Otto's Constant Dream Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,10.97,15.99,,
118419,2013,Mendoza Vineyards R&B Single Vineyard Malbec,Malbec,Argentina,750,59.99,90.0,92,Wine Enthusiast
119820,2018,Domaine De L'amandine Vaucluse Vin De Pays,Blend,France,750,14.99,25.0,,
117532,2019,Cavit Pinot Grigio,Pinot Gris / Pinot Grigio,Italy,750,8.09,12.99,,
43387,,La Marca Prosecco,Glera,Italy,750,14.01,21.99,85,Robert Parker - Robert Parker&#39;s Wine Advocate
117695,2019,Chateau D'esclans Cotes De Provence Whispering Angel Rose,Blend,France,750,19.0,28.99,,
117156,2018,Folie A Deux Menage A Trois Rouge,Blend,United States,750,9.09,14.99,,
119851,2013,Le Chanceux Cabernet Sauvignon,Cabernet Sauvignon,United States,750,85.0,85.0,,
118162,2019,Chateau Miraval Rose Cotes De Provence,Blend,France,750,17.99,26.99,,
113494,2016,Adega Mae Touriga Nacional,Touriga Nacional,Portugal,750,13.98,17.99,89,Wine Enthusiast
115216,2016,Marciano Estate Cabernet Sauvignon,Blend,United States,750,249.99,275.0,,
112511,2017,Herzog Lineage Chardonnay,Chardonnay,United States,750,14.99,19.99,,
117821,2017,Steele Carneros Pinot Noir,Pinot Noir,United States,375,12.99,15.99,,
117621,2016,Azelia Barolo Bricco Fiasco,Nebbiolo,Italy,750,85.99,111.99,96,Antonio Galloni - Vinous
117099,2017,Donatella Cinelli Colombini Rosso Di Montalcino,Sangiovese,Italy,750,22.98,28.0,90,James Suckling - Jamessuckling.com
108647,,Saint Chamant Brut Rose,Blend,France,750,59.99,75.0,92,Wine Spectator
114080,2016,Gandona Estate Cabernet Sauvignon,Cabernet Sauvignon,United States,750,199.99,249.99,97,Antonio Galloni - Vinous
118264,2019,Le Clos De Peyrassol Cotes Du Provence,Blend,France,750,49.99,59.99,93,Joe Czerwinski - Robert Parker&#39;s Wine Advocate
108847,2014,Onward Hawkeye Ranch Pinot Noir,Pinot Noir,United States,750,36.89,49.99,,
117857,2001,Domenico Clerico Barolo Ciabot Mentin Ginestra,Nebbiolo,Italy,1,229.99,259.99,96,Wine Spectator
115072,2017,Yacoubian Hobbs White Armenia,Vaccarese,Armenia,750,24.99,30.0,,
119325,2018,Backhouse Merlot,Merlot,United States,750,7.99,9.99,,
115465,2017,Domaine Vincent Ravaut Bourgogne Pinot Noir,Pinot Noir,France,750,24.99,29.99,,
119248,2016,Francesco Rinaldi Barolo,Nebbiolo,Italy,750,54.89,65.0,90,Antonio Galloni - Vinous
114334,,Domaine Andre Roger Grand Cru Grand Reserve,Blend,France,750,39.99,70.0,,
120046,2016,Catena Zapata Adrianna Vineyard Fortuna Terrae Malbec,Malbec,Argentina,750,109.99,140.0,,
