id,okus
113477,olive
113477,oak
113477,smoke
113477,toast
113477,tar
113477,tobacco
113477,raspberry
113477,cassis
113477,violet
113477,pepper
113477,green
113477,bean
30290,jam
30290,blueberry
30290,black
30290,pepper
30290,cherry
30290,plum
30290,boysenberry
30290,cranberry
30290,licorice
116534,pepper
116534,earth
116534,green
116534,plum
116534,mocha
116534,currant
116534,blueberry
116534,blackberry
116534,strawberry
117907,pineapple
117907,coriander
117907,peach
117907,orange
117907,grapey
113985,pepper
113985,earth
113985,green
113985,plum
113985,mocha
113985,currant
118654,apple
118654,pear
118654,peach
118654,apricot
118654,lemon
118654,lime
118654,orange
118654,pineapple
118654,kiwi
118654,butter
118654,cream
118654,vanilla
119041,blackberry
119041,cherry
119041,smoke
119041,earth
117928,black
117928,currant
117928,blackberry
117928,dust
117928,leather
117928,currant
117928,blueberry
117928,strawberry
117483,currant
117483,black
117483,cherry
117483,plum
117483,bell
117483,pepper
117483,olive
117483,oak
117483,smoke
117483,toast
117483,tar
118939,apple
118939,pear
118939,peach
118939,apricot
118939,lemon
118939,lime
118939,orange
118939,pineapple
118939,kiwi
118939,butter
118939,cream
118939,vanilla
118529,apple
118529,pear
118529,peach
118529,apricot
118529,lemon
118529,lime
118529,orange
118529,pineapple
118529,kiwi
118529,butter
118529,cream
118529,vanilla
116173,ripe
116173,cherry
116173,plum
116173,strawberry
116173,raspberry
116173,mushroom
112542,currant
112542,black
112542,cherry
112542,plum
112542,bell
112542,pepper
112542,olive
112542,oak
112542,smoke
112542,toast
112542,tar
119686,currant
119686,blackberry
119686,cherry
119686,bell
119686,pepper
119686,olive
119686,asparagus
119686,spice
119686,ginger
119686,oak
119686,vanilla
119686,tobacco
119686,raspberry
119686,cassis
119686,violet
119686,pepper
119686,green
119686,bean
118326,high
118326,acid
118326,asparagus
118326,white
118326,pepper
118326,citrus
118326,grapefruit
120222,grass
120222,gooseberry
120222,grapefruit
120222,lime
120222,melon
120222,citrus
120222,mineral
120222,flint
119955,ripe
119955,cherry
119955,plum
119955,strawberry
119955,raspberry
119955,mushroom
120050,apple
120050,lemon
120050,citrus
120050,apricot
120050,acidic
114719,apple
114719,pear
114719,peach
114719,apricot
114719,honey
114673,apple
114673,pear
114673,peach
114673,apricot
114673,lemon
114673,lime
114673,orange
114673,pineapple
114673,kiwi
114673,butter
114673,cream
114673,vanilla
116894,apple
116894,pear
116894,peach
116894,apricot
116894,lemon
116894,lime
116894,orange
116894,pineapple
116894,kiwi
116894,butter
116894,cream
116894,vanilla
110511,currant
110511,blackberry
110511,cherry
110511,bell
110511,pepper
110511,olive
110511,asparagus
110511,spice
110511,ginger
110511,oak
110511,vanilla
117330,currant
117330,blueberry
117330,blackberry
117330,strawberry
117191,apple
117191,pear
117191,peach
117191,apricot
117191,lemon
117191,lime
117191,orange
117191,pineapple
117191,kiwi
117191,butter
117191,cream
117191,vanilla
118150,black
118150,currant
118150,blackberry
118150,dust
118150,leather
118150,cherry
118150,strawberry
118150,raspberry
118150,licorice
118150,anise
115662,currant
115662,blackberry
115662,cherry
115662,bell
115662,pepper
115662,olive
115662,asparagus
115662,spice
115662,ginger
115662,oak
115662,vanilla
115662,tobacco
115662,raspberry
115662,cassis
115662,violet
115662,pepper
115662,green
115662,bean
115662,black
115662,cherry
115662,plum
115662,smoke
115662,toast
115662,tar
115662,lead
115662,cedar
115662,molasses
115662,dark
115662,fruit
120257,apple
120257,pear
120257,peach
120257,apricot
120257,honey
110592,raisin
110592,molasses
110592,dried
110592,fruit
110592,coffee
110592,orange
110592,peel
110592,vanilla
110592,butterscotch
110592,pineapple
110592,coriander
110592,peach
110592,orange
110592,grapey
110592,bitter
110592,almond
110592,pale
110592,lemon
115207,lemon
115207,grapefruit
115207,lime
115207,citrus
115207,fruit
115207,mango
115207,papaya
115207,pineapple
115207,tangerine
115207,minerality
118375,ripe
118375,cherry
118375,plum
118375,strawberry
118375,raspberry
118375,mushroom
111617,lemon
111617,lime
111617,tangerine
111617,rose
111617,water
111617,grapefruit
111617,citrus
111617,fruit
111617,peach
111617,apricot
111617,white
111617,currant
111617,apple
111429,currant
111429,blackberry
111429,cherry
111429,bell
111429,pepper
111429,olive
111429,asparagus
111429,spice
111429,ginger
111429,oak
111429,vanilla
111429,black
111429,cherry
111429,plum
111429,smoke
111429,toast
111429,tar
111429,lead
111429,cedar
111429,molasses
111429,dark
111429,fruit
111429,tobacco
111429,raspberry
111429,cassis
111429,violet
111429,pepper
111429,green
111429,bean
110291,black
110291,currant
110291,blackberry
110291,dust
110291,leather
110291,currant
110291,blueberry
110291,strawberry
116755,grass
116755,gooseberry
116755,grapefruit
116755,lime
116755,melon
116755,citrus
116755,mineral
116755,flint
120330,red
120330,fruit
120330,strawberry
120330,raspberry
117746,currant
117746,blackberry
117746,cherry
117746,bell
117746,pepper
117746,olive
117746,asparagus
117746,spice
117746,ginger
117746,oak
117746,vanilla
116471,berry
116471,cherry
116471,plum
116471,earth
116471,leather
116471,herb
116471,dark
116471,ripe
116471,cherry
116471,dark
116471,berry
116471,blueberry
116471,spice
106872,stone
106872,fruit
106872,green
106872,apple
106872,pear
106872,citrus
106872,honeysuckle
106872,ripe
106872,apple
119148,red
119148,fruit
119148,strawberry
119148,raspberry
86247,cocoa
86247,honey
86247,vanilla
86247,butterscotch
86247,dark
86247,fruit
119409,ripe
119409,cherry
119409,plum
119409,strawberry
119409,raspberry
119409,mushroom
119746,ripe
119746,cherry
119746,plum
119746,strawberry
119746,raspberry
119746,mushroom
114253,apple
114253,peach
114253,citrus
112653,currant
112653,blackberry
112653,cherry
112653,bell
112653,pepper
112653,olive
112653,asparagus
112653,spice
112653,ginger
112653,oak
112653,vanilla
112653,black
112653,cherry
112653,plum
112653,smoke
112653,toast
112653,tar
118058,grass
118058,gooseberry
118058,grapefruit
118058,lime
118058,melon
118058,citrus
118058,mineral
118058,flint
119933,apple
119933,pear
119933,peach
119933,apricot
119933,lemon
119933,lime
119933,orange
119933,pineapple
119933,kiwi
119933,butter
119933,cream
119933,vanilla
119946,currant
119946,blackberry
119946,cherry
119946,bell
119946,pepper
119946,olive
119946,asparagus
119946,spice
119946,ginger
119946,oak
119946,vanilla
119946,black
119946,cherry
119946,plum
119946,smoke
119946,toast
119946,tar
119946,blueberry
119946,strawberry
118844,lemon
118844,apple
118844,pear
116382,currant
116382,blackberry
116382,cherry
116382,bell
116382,pepper
116382,olive
116382,asparagus
116382,spice
116382,ginger
116382,oak
116382,vanilla
116382,jam
116382,dark
116382,berry
116382,fruit
116382,high
116382,tannin
116382,black
116382,pepper
116382,black
116382,cherry
116382,plum
116382,smoke
116382,toast
116382,tar
112032,grass
112032,gooseberry
112032,grapefruit
112032,lime
112032,melon
112032,citrus
112032,mineral
112032,flint
119218,currant
119218,blackberry
119218,cherry
119218,bell
119218,pepper
119218,olive
119218,asparagus
119218,spice
119218,ginger
119218,oak
119218,vanilla
119218,black
119218,cherry
119218,plum
119218,smoke
119218,toast
119218,tar
119218,lead
119218,cedar
119218,molasses
119218,dark
119218,fruit
119218,tobacco
119218,raspberry
119218,cassis
119218,violet
119218,pepper
119218,green
119218,bean
113368,currant
113368,blackberry
113368,cherry
113368,bell
113368,pepper
113368,olive
113368,asparagus
113368,spice
113368,ginger
113368,oak
113368,vanilla
117952,currant
117952,black
117952,cherry
117952,plum
117952,bell
117952,pepper
117952,olive
117952,oak
117952,smoke
117952,toast
117952,tar
117356,apple
117356,pear
117356,peach
117356,apricot
117356,lemon
117356,lime
117356,orange
117356,pineapple
117356,kiwi
117356,butter
117356,cream
117356,vanilla
97241,violet
97241,floral
97241,raspberry
97241,sweet
97241,cherry
117645,currant
117645,blackberry
117645,cherry
117645,bell
117645,pepper
117645,olive
117645,asparagus
117645,spice
117645,ginger
117645,oak
117645,vanilla
117645,blueberry
117645,strawberry
118488,ripe
118488,cherry
118488,plum
118488,strawberry
118488,raspberry
118488,mushroom
118600,currant
118600,black
118600,cherry
118600,plum
118600,bell
118600,pepper
118600,olive
118600,oak
118600,smoke
118600,toast
118600,tar
118600,blackberry
118600,cherry
118600,asparagus
118600,spice
118600,ginger
118600,vanilla
118600,pepper
118600,earth
118600,green
118600,mocha
119873,apple
119873,pear
119873,peach
119873,apricot
119873,lemon
119873,lime
119873,orange
119873,pineapple
119873,kiwi
119873,butter
119873,cream
119873,vanilla
119873,ripe
119873,cherry
119873,plum
119873,strawberry
119873,raspberry
119873,mushroom
118257,apple
118257,pear
118257,peach
118257,apricot
118257,honey
24280,lemon
24280,apple
24280,pear
24280,stone
24280,fruit
24280,peach
24280,citrus
24280,grapefruit
24280,lime
24280,citrus
24280,fruit
119055,apple
119055,pear
119055,peach
119055,apricot
119055,lemon
119055,lime
119055,orange
119055,pineapple
119055,kiwi
119055,butter
119055,cream
119055,vanilla
112783,berry
112783,cherry
112783,plum
112783,earth
112783,leather
112783,herb
119948,black
119948,currant
119948,blackberry
119948,dust
119948,leather
118108,berry
118108,cherry
118108,plum
118108,earth
118108,leather
118108,herb
102239,red
102239,fruit
102239,strawberry
102239,raspberry
102239,currant
102239,blueberry
102239,blackberry
119877,red
119877,fruit
119877,strawberry
119877,raspberry
120244,ripe
120244,cherry
120244,plum
120244,strawberry
120244,raspberry
120244,mushroom
115769,apple
118019,currant
118019,black
118019,cherry
118019,plum
118019,bell
118019,pepper
118019,olive
118019,oak
118019,smoke
118019,toast
118019,tar
117923,grass
117923,gooseberry
117923,grapefruit
117923,lime
117923,melon
117923,citrus
117923,mineral
117923,flint
115085,berry
115085,cherry
115085,plum
115085,earth
115085,leather
115085,herb
115085,black
115085,currant
115085,blackberry
115085,dust
115085,leather
115085,currant
115085,blueberry
115085,strawberry
116873,red
116873,fruit
116873,strawberry
116873,raspberry
119454,apple
119454,pear
119454,peach
119454,apricot
119454,lemon
119454,lime
119454,orange
119454,pineapple
119454,kiwi
119454,butter
119454,cream
119454,vanilla
108638,grass
108638,gooseberry
108638,grapefruit
108638,lime
108638,melon
108638,citrus
108638,mineral
108638,flint
108638,fig
108638,lemon
108638,pear
108638,saffron
108638,bell
108638,pepper
116702,black
116702,currant
116702,blackberry
116702,dust
116702,leather
116702,currant
116702,blueberry
116702,strawberry
25645,cherry
25645,strawberry
25645,raspberry
25645,vanilla
25645,musk
25645,tobacco
25645,cassis
25645,violet
25645,pepper
25645,green
25645,bean
119422,currant
119422,blackberry
119422,cherry
119422,bell
119422,pepper
119422,olive
119422,asparagus
119422,spice
119422,ginger
119422,oak
119422,vanilla
119422,black
119422,cherry
119422,plum
119422,smoke
119422,toast
119422,tar
119422,tobacco
119422,raspberry
119422,cassis
119422,violet
119422,pepper
119422,green
119422,bean
119422,lead
119422,cedar
119422,molasses
119422,dark
119422,fruit
120151,tannin
120151,tobacco
120151,dark
120151,fruit
120151,currant
120151,blackberry
120151,cherry
120151,bell
120151,pepper
120151,olive
120151,asparagus
120151,spice
120151,ginger
120151,oak
120151,vanilla
119513,grass
119513,gooseberry
119513,grapefruit
119513,lime
119513,melon
119513,citrus
119513,mineral
119513,flint
118101,currant
118101,blueberry
118101,blackberry
118101,strawberry
118101,cherry
118101,bell
118101,pepper
118101,olive
118101,asparagus
118101,spice
118101,ginger
118101,oak
118101,vanilla
117363,jam
117363,blueberry
117363,black
117363,pepper
117363,cherry
117363,plum
117363,boysenberry
117363,cranberry
117363,licorice
118275,ripe
118275,cherry
118275,plum
118275,strawberry
118275,raspberry
118275,mushroom
118015,currant
118015,blackberry
118015,cherry
118015,bell
118015,pepper
118015,olive
118015,asparagus
118015,spice
118015,ginger
118015,oak
118015,vanilla
118015,mocha
118015,herb
118015,game
118015,strawberry
118015,raspberry
118015,black
118015,cherry
118015,plum
118015,smoke
118015,toast
118015,tar
119692,ripe
119692,cherry
119692,plum
119692,strawberry
119692,raspberry
119692,mushroom
118212,black
118212,currant
118212,blackberry
118212,dust
118212,leather
118212,currant
118212,blueberry
118212,strawberry
118212,blackberry
118212,violet
118212,oak
118212,smoke
118212,toast
118212,vanilla
112220,black
112220,currant
112220,blackberry
112220,dust
112220,leather
116325,apricot
116325,peach
116325,quince
116325,spice
116325,floral
116325,acidity
82540,cranberry
82540,pineapple
82540,coriander
82540,peach
82540,orange
82540,grapey
113406,grass
113406,gooseberry
113406,grapefruit
113406,lime
113406,melon
113406,citrus
113406,mineral
113406,flint
115627,apple
115627,pear
115627,peach
115627,apricot
115627,lemon
115627,lime
115627,orange
115627,pineapple
115627,kiwi
115627,butter
115627,cream
115627,vanilla
17370,apple
17370,pear
17370,peach
17370,apricot
17370,lemon
17370,lime
17370,orange
17370,pineapple
17370,kiwi
17370,butter
17370,cream
17370,vanilla
17370,flower
17370,ripe
17370,cherry
17370,plum
17370,strawberry
17370,raspberry
17370,mushroom
118475,ripe
118475,cherry
118475,plum
118475,strawberry
118475,raspberry
118475,mushroom
118221,pineapple
118221,coriander
118221,peach
118221,orange
118221,grapey
118221,honey
118221,mango
118221,kiwi
118221,tangerine
107807,ripe
107807,cherry
107807,plum
107807,strawberry
107807,raspberry
107807,mushroom
107807,cherry
107807,licorice
107807,anise
107807,jam
107807,blueberry
107807,black
107807,pepper
107807,boysenberry
107807,cranberry
115419,cocoa
115419,honey
115419,vanilla
115419,butterscotch
115419,dark
115419,fruit
119064,currant
119064,blueberry
119064,blackberry
119064,strawberry
116014,ripe
116014,cherry
116014,plum
116014,strawberry
116014,raspberry
116014,mushroom
119129,pepper
119129,earth
119129,green
119129,plum
119129,mocha
119129,currant
117804,currant
117804,blueberry
117804,blackberry
117804,strawberry
117804,black
117804,currant
117804,dust
117804,leather
117804,blackberry
117804,violet
117804,oak
117804,smoke
117804,toast
117804,vanilla
119674,currant
119674,blackberry
119674,cherry
119674,bell
119674,pepper
119674,olive
119674,asparagus
119674,spice
119674,ginger
119674,oak
119674,vanilla
119674,black
119674,cherry
119674,plum
119674,smoke
119674,toast
119674,tar
119674,tobacco
119674,raspberry
119674,cassis
119674,violet
119674,pepper
119674,green
119674,bean
119103,ripe
119103,cherry
119103,plum
119103,strawberry
119103,raspberry
119103,mushroom
119460,apple
119460,pear
119460,peach
119460,apricot
119460,lemon
119460,lime
119460,orange
119460,pineapple
119460,kiwi
119460,butter
119460,cream
119460,vanilla
120176,currant
120176,blackberry
120176,cherry
120176,bell
120176,pepper
120176,olive
120176,asparagus
120176,spice
120176,ginger
120176,oak
120176,vanilla
117686,chocolate
117686,mocha
117686,fig
117686,earth
117686,raisin
117686,cranberry
117686,plum
117686,fruity
117686,cherry
117686,strawberry
109167,apple
109167,pear
109167,white
109167,peach
109167,apricot
109167,ripe
109167,cherry
109167,plum
109167,strawberry
109167,raspberry
109167,mushroom
120379,blackberry
120379,cherry
120379,smoke
120379,earth
118012,red
118012,fruit
118012,strawberry
118012,raspberry
116274,pepper
116274,earth
116274,green
116274,plum
116274,mocha
116274,currant
116788,blackberry
116788,cherry
116788,smoke
116788,earth
113333,apple
113333,pear
113333,peach
113333,apricot
113333,lemon
113333,lime
113333,orange
113333,pineapple
113333,kiwi
113333,butter
113333,cream
113333,vanilla
116844,ripe
116844,cherry
116844,plum
116844,strawberry
116844,raspberry
116844,mushroom
113211,red
113211,fruit
113211,strawberry
113211,raspberry
112322,red
112322,cherry
112322,raspberry
112322,licorice
112322,tobacco
112322,sweet
112322,spice
112322,mineral
65860,apple
65860,pear
65860,white
65860,peach
65860,apricot
117245,currant
117245,black
117245,cherry
117245,plum
117245,bell
117245,pepper
117245,olive
117245,oak
117245,smoke
117245,toast
117245,tar
117245,blackberry
117245,cherry
117245,asparagus
117245,spice
117245,ginger
117245,vanilla
90693,apple
90693,pear
90693,peach
90693,apricot
90693,lemon
90693,lime
90693,orange
90693,pineapple
90693,kiwi
90693,butter
90693,cream
90693,vanilla
90693,ripe
90693,cherry
90693,plum
90693,strawberry
90693,raspberry
90693,mushroom
90693,flower
118810,red
118810,cherry
118810,raspberry
118810,licorice
118810,tobacco
118810,sweet
118810,spice
118810,mineral
117705,Cherry
117705,raspberry
117705,smoke
117705,tar
117705,cherry
117705,strawberry
117705,raspberry
117705,licorice
117705,anise
117705,floral
117705,plum
117705,black
117705,cherry
117705,tar
110480,currant
110480,blackberry
110480,cherry
110480,bell
110480,pepper
110480,olive
110480,asparagus
110480,spice
110480,ginger
110480,oak
110480,vanilla
110480,black
110480,cherry
110480,plum
110480,smoke
110480,toast
110480,tar
110480,tobacco
110480,raspberry
110480,cassis
110480,violet
110480,pepper
110480,green
110480,bean
117361,currant
117361,blueberry
117361,blackberry
117361,strawberry
21167,cinnamon
21167,cigar
21167,box
21167,pomegranate
21167,mushroom
21167,gamey
21167,plum
118831,apple
118831,pear
118831,peach
118831,apricot
118831,lemon
118831,lime
118831,orange
118831,pineapple
118831,kiwi
118831,butter
118831,cream
118831,vanilla
118826,currant
118826,blackberry
118826,cherry
118826,bell
118826,pepper
118826,olive
118826,asparagus
118826,spice
118826,ginger
118826,oak
118826,vanilla
118826,pepper
118826,earth
118826,green
118826,plum
118826,mocha
118826,black
118826,cherry
118826,smoke
118826,toast
118826,tar
115087,ripe
115087,cherry
115087,plum
115087,strawberry
115087,raspberry
115087,mushroom
120384,black
120384,currant
120384,blackberry
120384,dust
120384,leather
120384,currant
120384,blueberry
120384,strawberry
120384,cherry
120384,raspberry
120384,licorice
120384,anise
116601,apple
116601,pear
116601,peach
116601,apricot
116601,lemon
116601,lime
116601,orange
116601,pineapple
116601,kiwi
116601,butter
116601,cream
116601,vanilla
117627,grass
117627,gooseberry
117627,grapefruit
117627,lime
117627,melon
117627,citrus
117627,mineral
117627,flint
118427,jam
118427,dark
118427,berry
118427,fruit
118427,high
118427,tannin
118427,black
118427,pepper
118427,cherry
118427,strawberry
118427,raspberry
118427,licorice
118427,anise
118427,blueberry
118427,plum
118427,boysenberry
118427,cranberry
117167,red
117167,fruit
117167,strawberry
117167,raspberry
116305,blackberry
116305,cherry
116305,smoke
116305,earth
107273,currant
107273,blackberry
107273,cherry
107273,bell
107273,pepper
107273,olive
107273,asparagus
107273,spice
107273,ginger
107273,oak
107273,vanilla
113117,apple
113117,lemon
113117,citrus
113117,apricot
113117,acidic
113117,black
113117,currant
113117,blackberry
113117,dust
113117,leather
113117,pear
113117,peach
113117,lime
113117,orange
113117,pineapple
113117,kiwi
113117,butter
113117,cream
113117,vanilla
113117,coriander
113117,grapey
113117,honey
113117,mango
113117,tangerine
118089,berry
118089,cherry
118089,plum
118089,earth
118089,leather
118089,herb
118089,black
118089,currant
118089,blackberry
118089,dust
118089,leather
118089,cherry
118089,strawberry
118089,raspberry
118089,licorice
118089,anise
119991,apple
119991,pear
119991,peach
119991,apricot
119991,lemon
119991,lime
119991,orange
119991,pineapple
119991,kiwi
119991,butter
119991,cream
119991,vanilla
118050,lemon
118050,apple
118050,pear
114009,currant
114009,blackberry
114009,cherry
114009,bell
114009,pepper
114009,olive
114009,asparagus
114009,spice
114009,ginger
114009,oak
114009,vanilla
115414,blackberry
115414,cherry
115414,smoke
115414,earth
117532,lemon
117532,apple
117532,pear
117939,currant
117939,blueberry
117939,blackberry
117939,strawberry
117939,jam
117939,black
117939,pepper
117939,cherry
117939,plum
117939,boysenberry
117939,cranberry
117939,licorice
113058,currant
113058,blackberry
113058,cherry
113058,bell
113058,pepper
113058,olive
113058,asparagus
113058,spice
113058,ginger
113058,oak
113058,vanilla
113628,black
113628,currant
113628,blackberry
113628,dust
113628,leather
118273,currant
118273,blackberry
118273,cherry
118273,bell
118273,pepper
118273,olive
118273,asparagus
118273,spice
118273,ginger
118273,oak
118273,vanilla
117359,black
117359,currant
117359,blackberry
117359,dust
117359,leather
117359,currant
117359,blueberry
117359,strawberry
117359,vanilla
117359,musk
118773,honey
118773,orange
118773,mango
118773,kiwi
118773,tangerine
8349,ripe
8349,cherry
8349,plum
8349,strawberry
8349,raspberry
8349,mushroom
119825,red
119825,fruit
119825,strawberry
119825,raspberry
113953,red
113953,cherry
113953,raspberry
113953,licorice
113953,tobacco
113953,sweet
113953,spice
113953,mineral
118182,strawberry
118182,vanilla
118182,musk
118182,black
118182,currant
118182,blackberry
118182,dust
118182,leather
118182,blackberry
118182,violet
118182,oak
118182,smoke
118182,toast
118182,green
118182,apple
118182,lime
118182,citrus
118182,pear
118182,acid
118182,garrigue
118182,cherry
118182,raspberry
118182,earthiness
120076,grass
120076,gooseberry
120076,grapefruit
120076,lime
120076,melon
120076,citrus
120076,mineral
120076,flint
116902,chocolate
116902,mocha
116902,fig
116902,earth
116902,raisin
116902,cranberry
116902,plum
82331,ripe
82331,cherry
82331,plum
82331,strawberry
82331,raspberry
82331,mushroom
82331,flower
82331,pear
82331,apple
82331,peach
82331,apricot
82331,lemon
82331,lime
82331,orange
82331,pineapple
82331,kiwi
82331,butter
82331,cream
82331,vanilla
119593,apple
119593,pear
119593,peach
119593,apricot
119593,lemon
119593,lime
119593,orange
119593,pineapple
119593,kiwi
119593,butter
119593,cream
119593,vanilla
117056,currant
117056,blackberry
117056,cherry
117056,bell
117056,pepper
117056,olive
117056,asparagus
117056,spice
117056,ginger
117056,oak
117056,vanilla
117056,tobacco
117056,raspberry
117056,cassis
117056,violet
117056,pepper
117056,green
117056,bean
117056,black
117056,cherry
117056,plum
117056,smoke
117056,toast
117056,tar
117056,lead
117056,cedar
117056,molasses
117056,dark
117056,fruit
117056,earth
117056,green
117056,mocha
117850,pale
117850,lemon
117850,light
117850,white
117850,flower
115745,black
115745,currant
115745,blackberry
115745,dust
115745,leather
115745,currant
115745,blueberry
115745,strawberry
115745,cherry
115745,bell
115745,pepper
115745,olive
115745,asparagus
115745,spice
115745,ginger
115745,oak
115745,vanilla
113837,currant
113837,black
113837,cherry
113837,plum
113837,bell
113837,pepper
113837,olive
113837,oak
113837,smoke
113837,toast
113837,tar
117256,black
117256,currant
117256,blackberry
117256,dust
117256,leather
118610,currant
118610,black
118610,cherry
118610,plum
118610,bell
118610,pepper
118610,olive
118610,oak
118610,smoke
118610,toast
118610,tar
117974,berry
117974,cherry
117974,plum
117974,earth
117974,leather
117974,herb
117974,black
117974,currant
117974,blackberry
117974,dust
117974,leather
117974,black
117974,berry
117974,black
117974,cherry
117974,tobacco
117974,tar
118875,black
118875,currant
118875,blackberry
118875,dust
118875,leather
118875,currant
118875,blueberry
118875,strawberry
120109,blackberry
120109,cherry
120109,smoke
120109,earth
115483,currant
115483,blackberry
115483,cherry
115483,bell
115483,pepper
115483,olive
115483,asparagus
115483,spice
115483,ginger
115483,oak
115483,vanilla
117777,grass
117777,gooseberry
117777,grapefruit
117777,lime
117777,melon
117777,citrus
117777,mineral
117777,flint
116375,currant
116375,blackberry
116375,cherry
116375,bell
116375,pepper
116375,olive
116375,asparagus
116375,spice
116375,ginger
116375,oak
116375,vanilla
118572,apple
118572,pear
118572,peach
118572,apricot
118572,lemon
118572,lime
118572,orange
118572,pineapple
118572,kiwi
118572,butter
118572,cream
118572,vanilla
118480,black
118480,pepper
118480,green
118480,pepper
118480,pomegranate
118480,blackberry
118480,raspberry
30532,rose
30532,strawberry
30532,violet
30532,clove
30532,raspberry
27862,apple
27862,pear
27862,peach
27862,apricot
27862,lemon
27862,lime
27862,orange
27862,pineapple
27862,kiwi
27862,butter
27862,cream
27862,vanilla
27862,ripe
27862,cherry
27862,plum
27862,strawberry
27862,raspberry
27862,mushroom
92843,fig
92843,lemon
92843,pear
92843,saffron
92843,grass
92843,bell
92843,pepper
92843,gooseberry
92843,grapefruit
92843,lime
92843,melon
92843,citrus
92843,mineral
92843,flint
25040,cocoa
25040,honey
25040,vanilla
25040,butterscotch
25040,dark
25040,fruit
110861,apple
110861,pear
110861,peach
110861,apricot
110861,lemon
110861,lime
110861,orange
110861,pineapple
110861,kiwi
110861,butter
110861,cream
110861,vanilla
117635,currant
117635,blackberry
117635,cherry
117635,bell
117635,pepper
117635,olive
117635,asparagus
117635,spice
117635,ginger
117635,oak
117635,vanilla
117635,blueberry
117635,strawberry
117635,black
117635,currant
117635,dust
117635,leather
117635,tobacco
117635,raspberry
117635,cassis
117635,violet
117635,pepper
117635,green
117635,bean
117635,earth
117635,green
117635,plum
117635,mocha
117635,black
117635,cherry
117635,smoke
117635,toast
117635,tar
117635,lead
117635,cedar
117635,molasses
117635,dark
117635,fruit
117647,pineapple
117647,coriander
117647,peach
117647,orange
117647,grapey
43387,apple
43387,pear
43387,white
43387,peach
43387,apricot
117412,apple
117412,pear
117412,peach
117412,apricot
117412,lemon
117412,lime
117412,orange
117412,pineapple
117412,kiwi
117412,butter
117412,cream
117412,vanilla
113223,currant
113223,blackberry
113223,cherry
113223,bell
113223,pepper
113223,olive
113223,asparagus
113223,spice
113223,ginger
113223,oak
113223,vanilla
113223,black
113223,cherry
113223,plum
113223,smoke
113223,toast
113223,tar
113223,lead
113223,cedar
113223,molasses
113223,dark
113223,fruit
113223,tobacco
113223,raspberry
113223,cassis
113223,violet
113223,pepper
113223,green
113223,bean
76805,earthy
76805,cherry
76805,strawberry
76805,dark
76805,stone
76805,fruit
76805,black
76805,cherry
76805,smoke
76805,herb
76805,bitter
76805,almond
76805,berry
76805,sour
76805,cherry
76805,tobacco
76805,leather
76805,mushroom
118254,currant
118254,black
118254,cherry
118254,plum
118254,bell
118254,pepper
118254,olive
118254,oak
118254,smoke
118254,toast
118254,tar
118254,blackberry
118254,cherry
118254,asparagus
118254,spice
118254,ginger
118254,vanilla
118254,tobacco
118254,raspberry
118254,cassis
118254,violet
118254,pepper
118254,green
118254,bean
116113,berry
116113,cherry
116113,plum
116113,earth
116113,leather
116113,herb
116113,black
116113,berry
116113,black
116113,cherry
116113,tobacco
116113,tar
116113,cherry
116113,strawberry
116113,raspberry
116113,licorice
116113,anise
114124,black
114124,currant
114124,blackberry
114124,dust
114124,leather
114124,apple
114124,lemon
114124,honeysuckle
114124,spice
114124,floral
114124,citrus
114124,mineral
114124,honey
114124,peach
114124,apricot
114124,banana
114124,orange
114124,mango
114124,kiwi
114124,tangerine
114124,herbal
114124,tea
114124,wild
114124,flower
114124,almond
114124,apple
114124,pear
114124,crisp
114124,acid
115675,blackberry
115675,cherry
115675,smoke
115675,earth
118435,high
118435,acid
118435,low
118435,tannin
118435,fruity
118435,floral
120111,currant
120111,blackberry
120111,cherry
120111,bell
120111,pepper
120111,olive
120111,asparagus
120111,spice
120111,ginger
120111,oak
120111,vanilla
119597,black
119597,currant
119597,blackberry
119597,dust
119597,leather
119597,blackberry
119597,violet
119597,oak
119597,smoke
119597,toast
119597,vanilla
117690,ripe
117690,cherry
117690,plum
117690,strawberry
117690,raspberry
117690,mushroom
105600,red
105600,fruit
105600,strawberry
105600,raspberry
105600,currant
105600,black
105600,cherry
105600,plum
105600,bell
105600,pepper
105600,olive
105600,oak
105600,smoke
105600,toast
105600,tar
105600,blueberry
105600,blackberry
115495,currant
115495,blueberry
115495,blackberry
115495,strawberry
114134,black
114134,currant
114134,blackberry
114134,dust
114134,leather
114134,blackberry
114134,violet
114134,oak
114134,smoke
114134,toast
114134,vanilla
114134,currant
114134,blueberry
114134,strawberry
118083,jam
118083,blueberry
118083,black
118083,pepper
118083,cherry
118083,plum
118083,boysenberry
118083,cranberry
118083,licorice
118083,currant
118083,blackberry
118083,strawberry
118083,bell
118083,pepper
118083,olive
118083,asparagus
118083,spice
118083,ginger
118083,oak
118083,vanilla
118083,dark
118083,berry
118083,fruit
118083,high
118083,tannin
117670,apple
117670,pear
117670,peach
117670,apricot
117670,lemon
117670,lime
117670,orange
117670,pineapple
117670,kiwi
117670,butter
117670,cream
117670,vanilla
120280,currant
120280,blackberry
120280,cherry
120280,bell
120280,pepper
120280,olive
120280,asparagus
120280,spice
120280,ginger
120280,oak
120280,vanilla
105600,red
105600,fruit
105600,strawberry
105600,raspberry
105600,currant
105600,black
105600,cherry
